Racha_Local,Racha_Visita,Dif_Goles_Local,Dif_Goles_Visita,xG_Favor_Local,xG_Contra_Local,xG_Favor_Visita,xG_Contra_Visita,Pts_Totales_Local,Pts_Totales_Visita,FTR,B365H,B365D,B365A
7,4,3,0,2.283333333333333,1.9333333333333333,1.95,1.6499999999999997,70,36,H,1.42,4.75,7.5
9,0,5,-7,2.733333333333333,2.6666666666666665,1.0999999999999999,3.3333333333333335,73,41,H,1.53,4.33,6.0
4,6,-1,1,1.9166666666666667,2.216666666666667,1.9666666666666666,1.7833333333333332,47,45,D,1.8,3.4,5.0
4,2,1,-1,1.4166666666666667,2.4,1.1500000000000001,1.7166666666666666,52,47,H,2.4,3.2,3.1
6,7,-1,3,1.3666666666666665,1.7166666666666668,2.3333333333333335,1.7666666666666668,73,55,H,1.7,3.5,5.5
1,4,-2,1,2.183333333333333,1.7833333333333332,2.65,2.7166666666666663,67,87,A,3.25,3.8,2.05
0,5,-4,1,1.6666666666666667,2.9,1.1500000000000001,1.9166666666666667,44,37,D,1.95,3.3,4.1
0,6,-5,2,1.8833333333333335,2.3000000000000003,1.2333333333333334,1.75,41,45,A,2.25,3.0,3.6
7,0,4,-5,2.25,1.8833333333333335,1.7333333333333334,2.216666666666667,81,44,H,1.42,4.75,7.5
4,5,-1,1,1.8666666666666665,1.2666666666666666,2.0,1.3333333333333333,56,64,D,2.2,3.4,3.25
3,0,1,-2,0.36666666666666664,1.0,0.31666666666666665,0.6166666666666667,3,0,H,2.6,3.2,2.75
2,6,-1,2,1.0166666666666666,1.8166666666666664,1.4166666666666667,2.033333333333333,47,48,H,2.3,2.9,3.6
2,0,0,-2,0.6,1.4166666666666667,1.05,2.0833333333333335,2,0,H,2.15,3.25,3.5
7,3,2,-1,1.1333333333333333,1.9833333333333334,2.4499999999999997,1.5166666666666666,35,63,A,6.0,3.9,1.57
7,2,5,-2,1.8166666666666667,1.5666666666666667,1.45,1.8666666666666665,73,56,H,1.55,4.33,5.25
4,3,1,-1,2.9499999999999997,1.2666666666666666,0.9499999999999998,1.1166666666666665,43,3,H,1.33,5.25,8.0
3,4,1,-1,0.9166666666666666,0.9166666666666666,1.7333333333333334,2.0666666666666664,3,59,H,3.0,3.3,2.4
1,6,-5,2,1.5499999999999998,2.1999999999999997,1.5333333333333332,2.15,42,51,A,2.7,3.2,2.75
3,1,-4,-2,0.7999999999999999,1.0166666666666666,1.9166666666666667,1.6666666666666667,3,67,D,3.5,3.4,2.1
6,6,2,1,1.8333333333333333,2.3833333333333333,2.1333333333333333,1.5666666666666667,44,59,A,1.73,4.2,4.2
0,4,-4,0,1.6833333333333333,1.6166666666666665,2.316666666666667,1.6333333333333335,62,52,H,2.45,3.1,3.1
4,4,-1,0,2.1333333333333333,2.2166666666666663,2.4499999999999997,2.3833333333333333,36,75,D,4.1,3.5,1.91
7,4,4,1,1.8333333333333333,0.9833333333333334,1.8333333333333333,1.3333333333333333,85,37,H,1.3,5.0,11.0
1,9,0,5,0.3833333333333333,0.9499999999999998,2.233333333333333,1.45,1,72,A,5.25,3.6,1.7
4,4,0,3,2.066666666666667,2.0,2.8833333333333333,1.0999999999999999,45,77,D,4.75,3.5,1.8
0,2,-5,-2,0.8833333333333333,2.85,1.7166666666666668,2.1,0,48,H,3.5,3.1,2.25
0,0,-11,-4,0.7333333333333334,3.1999999999999997,2.183333333333333,2.1833333333333336,41,41,A,2.4,3.3,3.0
9,2,6,-3,3.3000000000000003,0.6833333333333332,1.1166666666666667,2.783333333333333,90,49,H,1.18,7.0,15.0
1,3,-3,0,1.0333333333333334,2.3333333333333335,1.7666666666666666,1.4000000000000001,67,55,A,1.85,3.7,4.0
7,9,3,7,2.3333333333333335,1.5666666666666664,2.433333333333333,1.5333333333333334,90,80,H,2.2,3.5,3.2
4,3,1,-5,1.3,1.3,1.9666666666666668,2.1999999999999997,69,43,A,1.67,3.75,5.25
4,6,1,4,2.3666666666666667,1.0666666666666667,2.0500000000000003,1.6666666666666667,62,74,H,3.8,3.9,1.9
7,4,3,0,1.6333333333333335,2.1666666666666665,1.5166666666666666,1.7,46,55,H,2.38,3.2,3.1
4,9,1,7,2.216666666666667,1.25,3.25,1.0666666666666667,55,94,D,6.25,5.5,1.4
2,9,-2,9,1.55,1.3833333333333335,3.3333333333333335,1.6500000000000001,57,76,D,2.75,3.5,2.5
4,9,1,5,1.3666666666666665,1.7,3.0666666666666664,1.3499999999999999,44,73,A,4.5,3.4,1.85
0,7,-8,2,1.75,2.55,2.283333333333333,1.8833333333333335,44,66,D,3.2,3.1,2.4
5,6,1,-1,1.6833333333333333,1.7166666666666668,1.3833333333333335,1.6166666666666665,65,76,A,3.0,3.1,2.55
1,5,-3,1,1.9166666666666667,1.8333333333333333,1.3,2.066666666666667,65,38,H,1.48,4.33,7.0
7,1,7,-3,2.5833333333333335,1.9000000000000001,1.45,3.0666666666666664,84,45,A,1.3,5.25,9.5
3,5,0,2,1.9166666666666667,2.1166666666666667,1.3666666666666665,1.7,44,5,D,1.85,3.4,4.5
2,7,-1,7,2.3166666666666664,1.25,2.8666666666666667,1.1333333333333333,78,77,H,1.8,3.7,4.33
2,9,-1,5,2.3666666666666667,1.2666666666666666,3.216666666666667,1.0833333333333333,48,93,A,5.0,4.33,1.6
6,3,0,-4,1.5,1.5,1.1166666666666665,3.75,48,3,H,1.95,3.1,4.5
3,6,-4,4,2.1999999999999997,2.0500000000000003,1.75,2.1333333333333333,46,44,A,3.4,3.6,2.1
6,4,5,-1,1.5333333333333332,1.6666666666666667,1.4166666666666667,2.0,80,69,H,1.38,5.0,8.0
5,6,3,2,1.6333333333333335,1.4833333333333334,1.4166666666666667,1.4333333333333333,58,6,D,1.65,3.75,5.75
6,1,2,-4,1.2666666666666666,1.8666666666666665,1.45,1.4166666666666667,54,67,D,2.45,3.3,2.9
2,4,-2,-4,1.4166666666666667,1.8499999999999999,1.0666666666666667,1.3499999999999999,56,4,H,1.91,3.5,4.0
2,0,-1,-6,1.3666666666666665,1.0999999999999999,1.25,1.8499999999999999,68,42,H,1.42,4.75,7.0
9,4,3,0,1.9666666666666668,1.3499999999999999,1.6166666666666665,2.033333333333333,79,46,A,1.6,3.9,5.75
3,7,-2,6,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.6833333333333333,59,76,D,4.5,3.9,1.73
6,4,0,-1,2.033333333333333,1.7000000000000002,2.0833333333333335,1.3,62,65,H,2.35,3.5,2.9
5,9,1,5,2.35,1.8499999999999999,2.4499999999999997,0.75,67,88,A,3.5,3.1,2.25
9,6,4,6,2.483333333333333,1.3,2.783333333333333,1.9666666666666668,76,84,H,2.75,3.0,2.75
1,4,-3,-1,1.2666666666666666,2.0,2.0500000000000003,2.3833333333333333,37,37,H,2.15,3.2,3.6
6,3,3,-2,2.783333333333333,0.9833333333333333,1.5833333333333333,1.4333333333333333,66,65,H,1.91,3.4,4.2
1,4,-1,0,0.7999999999999999,1.6166666666666665,1.8,2.6333333333333333,1,48,A,2.75,3.1,2.75
3,4,1,0,1.7166666666666668,2.0500000000000003,2.5666666666666664,1.4666666666666668,74,46,H,1.75,4.0,4.2
3,9,-2,4,1.3499999999999999,2.15,2.25,1.2166666666666666,3,93,A,8.0,5.5,1.33
2,4,-1,-1,2.1166666666666667,2.1,0.8833333333333333,2.25,76,35,H,1.4,4.5,8.5
9,1,4,-7,2.0500000000000003,1.3666666666666665,1.7,2.65,75,45,A,1.5,4.1,7.0
3,4,-1,1,1.1666666666666667,1.5333333333333332,1.7666666666666666,1.4000000000000001,55,56,H,2.55,3.2,2.9
7,4,4,2,3.1333333333333333,1.5999999999999999,1.1833333333333333,1.4666666666666668,95,50,H,1.22,7.0,11.0
0,4,-4,0,1.3333333333333333,2.8499999999999996,1.4333333333333333,2.2666666666666666,0,65,D,3.25,3.25,2.3
0,3,-3,1,1.0666666666666667,1.3999999999999997,2.2833333333333337,1.9666666666666668,0,68,H,3.5,3.6,2.05
3,0,0,-9,1.4333333333333336,1.3499999999999999,1.4333333333333333,2.4,58,41,D,1.73,3.9,4.75
3,4,-1,1,2.033333333333333,1.5166666666666668,0.9333333333333332,1.3999999999999997,52,44,D,1.62,3.75,6.0
4,6,-3,2,1.3333333333333333,2.3333333333333335,1.1499999999999997,1.75,38,6,D,2.38,3.1,3.2
7,1,2,-4,1.7666666666666666,2.066666666666667,1.4166666666666667,2.516666666666667,49,49,H,2.1,3.4,3.5
2,1,-1,-2,2.033333333333333,1.8666666666666665,2.6333333333333333,1.633333333333333,66,48,H,1.91,3.6,3.75
1,4,-5,1,0.9333333333333332,2.2333333333333334,1.8,1.8833333333333335,35,40,A,2.88,2.9,2.75
9,7,5,2,3.283333333333333,1.8333333333333333,1.55,2.8166666666666664,96,52,H,1.2,7.0,13.0
1,1,-7,-3,2.1333333333333333,2.6833333333333336,1.2,3.5666666666666664,42,1,A,1.91,3.6,4.0
2,9,-4,4,2.283333333333333,1.9000000000000001,2.3333333333333335,1.3,39,79,D,6.5,3.9,1.55
7,6,2,2,1.8166666666666664,1.5166666666666666,2.3666666666666667,0.7666666666666666,51,69,A,4.33,3.6,1.83
4,6,3,2,1.6833333333333333,1.0833333333333333,1.9833333333333334,1.6500000000000001,77,58,H,1.55,4.33,5.5
3,2,-1,-1,0.9,1.5833333333333333,1.3666666666666665,1.25,65,45,H,1.83,3.2,5.25
3,1,0,-6,0.7666666666666666,2.1333333333333333,0.9166666666666666,2.3000000000000003,3,69,D,3.4,3.3,2.2
3,6,-4,1,0.8166666666666668,2.35,1.9333333333333333,0.8166666666666668,50,79,H,3.0,3.0,2.55
3,6,-2,4,1.8166666666666667,1.7,1.616666666666667,2.0166666666666666,65,47,D,2.25,3.7,3.0
4,4,0,1,1.2333333333333332,2.1166666666666667,1.5333333333333332,1.8666666666666665,49,45,A,2.25,3.1,3.5
9,7,3,3,1.7833333333333332,0.7999999999999999,1.5833333333333333,1.4333333333333333,96,55,H,1.45,4.75,6.5
3,5,-4,3,2.1166666666666667,2.1166666666666667,1.8666666666666665,0.9666666666666668,46,59,A,2.88,3.5,2.38
0,1,-3,-6,1.2333333333333334,1.8666666666666665,0.8833333333333333,1.5166666666666666,42,4,A,2.7,3.2,2.75
4,7,-2,6,1.8999999999999997,1.8333333333333333,2.5833333333333335,1.5999999999999999,46,77,H,2.6,3.8,2.45
4,4,-1,0,1.4833333333333334,1.75,1.3833333333333335,1.8499999999999999,59,60,H,2.0,3.4,3.8
9,4,3,0,2.283333333333333,0.6833333333333335,1.4666666666666668,1.1833333333333333,65,71,D,2.5,3.5,2.7
4,1,-1,-4,0.85,1.6666666666666667,1.3166666666666667,1.3833333333333335,7,68,D,3.4,3.5,2.1
6,3,7,0,1.8499999999999999,0.7833333333333333,1.883333333333333,2.0,83,77,D,1.85,3.9,3.8
3,6,1,1,1.6666666666666667,1.9833333333333334,2.1666666666666665,1.3166666666666667,68,75,A,2.8,3.1,2.63
7,1,2,-4,1.45,2.983333333333333,1.5333333333333332,2.4,7,37,D,2.55,3.2,2.88
4,5,-4,3,1.6500000000000001,2.766666666666667,2.55,1.3,48,79,A,3.25,3.4,2.2
1,5,-2,2,2.65,1.7666666666666666,2.0999999999999996,0.8166666666666668,49,81,D,5.0,3.6,1.75
3,3,3,-2,2.6,1.8666666666666665,1.5333333333333332,1.9166666666666667,84,3,H,1.29,5.5,12.0
1,3,-3,0,1.9166666666666667,1.9333333333333336,2.1500000000000004,1.7666666666666666,56,59,D,2.3,3.3,3.2
2,4,-2,1,1.45,2.4833333333333334,1.95,1.45,67,53,A,2.6,3.2,2.8
5,3,2,-4,1.3499999999999999,1.5166666666666666,0.8166666666666668,2.7999999999999994,6,3,H,1.91,3.2,4.5
7,6,7,0,3.3333333333333335,1.5666666666666667,1.5,1.2,98,51,H,1.22,6.5,12.0
9,1,5,-2,2.6833333333333336,1.2,1.2,2.1333333333333333,91,1,H,1.27,5.75,12.0
7,4,3,-1,1.4833333333333334,1.75,1.9000000000000001,1.2,48,80,A,3.1,3.4,2.3
4,9,2,4,1.5,2.35,2.6166666666666667,1.6666666666666667,4,99,A,7.5,5.75,1.33
6,6,0,-1,1.25,2.6333333333333333,1.3666666666666665,2.3666666666666667,52,53,D,2.25,3.1,3.4
3,1,-2,-6,2.033333333333333,1.3333333333333333,2.066666666666667,2.6,79,42,D,1.45,4.33,7.0
0,1,-4,-2,2.3666666666666667,2.05,2.4833333333333334,2.3333333333333335,48,50,H,1.8,3.4,4.75
3,4,-4,0,1.0,1.6666666666666667,1.1833333333333333,1.7999999999999998,51,49,D,2.3,2.9,3.6
5,2,2,-2,2.183333333333333,0.9499999999999998,2.466666666666667,2.0,82,57,H,1.5,4.5,6.0
3,7,0,3,1.7166666666666668,2.716666666666667,1.7999999999999998,1.3,58,9,D,1.95,3.25,4.33
3,7,-2,9,1.0166666666666666,2.1166666666666667,2.866666666666667,1.1833333333333333,3,101,A,10.0,5.75,1.25
2,4,-4,-1,1.633333333333333,2.766666666666667,2.033333333333333,2.4499999999999997,43,53,D,2.45,3.3,2.88
4,4,-1,1,0.9333333333333332,1.7166666666666668,1.5999999999999999,2.983333333333333,52,4,D,2.05,3.1,4.1
7,9,3,6,2.466666666666667,1.1166666666666665,3.033333333333333,1.4000000000000001,85,102,H,3.0,3.6,2.3
1,4,-2,0,2.25,2.033333333333333,1.4666666666666668,1.1666666666666667,50,50,H,2.35,3.0,3.4
4,5,0,1,2.0500000000000003,1.5,1.2333333333333332,2.533333333333333,56,8,D,1.45,4.33,8.0
6,1,0,-3,2.1666666666666665,1.2999999999999998,1.9666666666666668,1.3833333333333335,83,80,H,2.1,3.25,3.7
6,3,2,-1,1.8166666666666667,2.4,2.3000000000000003,1.9166666666666667,43,87,A,6.0,4.2,1.53
7,7,2,6,1.6833333333333333,1.5999999999999999,2.25,1.5999999999999999,80,82,D,1.85,3.6,4.2
4,0,2,-4,1.4000000000000001,2.0500000000000003,1.8999999999999997,1.7333333333333334,48,42,D,1.5,4.5,6.0
4,1,2,-2,1.7,1.8,1.1500000000000001,2.9666666666666663,78,4,H,1.17,7.5,15.0
4,7,1,2,1.2333333333333334,1.5833333333333333,2.033333333333333,0.65,7,66,D,3.1,3.25,2.38
7,9,4,3,1.9333333333333333,1.1500000000000001,1.7833333333333332,0.6833333333333335,62,99,H,3.8,3.8,1.9
4,4,1,0,1.8666666666666665,1.5833333333333333,1.8,1.7,77,66,A,1.85,3.8,3.8
1,6,-3,-1,1.4666666666666668,1.8999999999999997,2.0166666666666666,1.3999999999999997,60,49,H,3.4,3.8,2.0
1,5,-6,1,1.75,2.466666666666667,1.2333333333333334,1.75,70,8,A,1.75,3.75,4.5
6,2,1,-4,2.35,1.3166666666666667,2.4666666666666663,1.8333333333333333,78,40,H,1.42,4.2,8.5
0,1,-3,-3,1.6666666666666667,2.0833333333333335,1.5166666666666666,2.6666666666666665,1,67,D,3.3,3.25,2.25
3,6,-1,-1,1.8666666666666665,2.233333333333333,1.75,1.8833333333333335,3,51,H,2.3,3.2,3.3
4,4,1,1,2.6666666666666665,1.8166666666666664,1.6000000000000003,2.75,69,59,H,1.75,3.8,4.5
9,3,11,-2,3.733333333333333,0.7999999999999999,2.15,2.233333333333333,104,51,H,1.27,5.75,10.0
5,4,1,2,1.1666666666666667,1.0833333333333333,1.55,1.0166666666666666,72,84,A,3.6,3.4,2.1
0,6,-6,1,1.5,2.8000000000000003,1.3666666666666665,1.4666666666666668,35,68,D,4.2,3.0,2.05
5,3,1,0,1.6333333333333335,1.3666666666666665,2.066666666666667,2.1999999999999997,10,60,H,2.88,3.1,2.6
1,4,-3,0,2.1166666666666667,2.6333333333333333,1.3333333333333333,1.6166666666666665,57,48,A,2.0,3.3,4.0
2,6,-3,1,1.2333333333333334,1.6666666666666667,1.4000000000000001,1.7166666666666666,69,62,H,2.3,3.1,3.4
9,9,6,4,2.183333333333333,0.9666666666666667,2.9666666666666663,1.7333333333333334,72,94,H,2.35,3.1,3.2
4,3,0,-1,1.45,1.3,1.95,1.8166666666666667,55,46,D,1.7,3.75,5.0
1,3,-2,2,1.5999999999999999,1.9666666666666668,1.8499999999999999,1.883333333333333,45,68,A,3.0,3.0,2.6
2,4,-2,-2,1.75,1.3333333333333333,1.7333333333333334,2.183333333333333,38,48,H,2.3,3.1,3.4
4,0,-4,-5,1.1333333333333333,3.4333333333333336,1.2,2.5833333333333335,54,3,A,1.7,3.5,5.5
2,6,-2,2,2.3666666666666667,1.5333333333333332,1.7999999999999998,2.15,40,6,A,2.5,3.1,3.0
1,2,-3,-3,1.05,2.6333333333333333,1.05,2.016666666666667,59,53,H,2.15,2.9,4.1
5,6,1,1,1.8,1.5833333333333333,1.5,1.45,67,62,H,1.95,3.5,3.9
7,1,4,-4,2.3000000000000003,1.0,1.4833333333333334,2.1333333333333333,87,47,H,1.18,6.5,17.0
6,9,2,3,2.466666666666667,1.5333333333333332,2.6666666666666665,1.5333333333333332,102,86,H,1.45,5.0,6.0
1,4,-3,0,2.1333333333333333,1.8499999999999999,1.3499999999999999,2.0833333333333335,80,53,H,1.53,3.8,7.0
2,4,-4,1,1.1166666666666667,2.5500000000000003,1.7666666666666666,2.6,44,54,H,2.45,3.5,2.8
3,4,-2,1,1.5833333333333333,2.883333333333333,1.8,2.2,6,5,A,2.5,3.3,2.88
4,5,1,3,2.0833333333333335,1.95,1.6833333333333333,1.5666666666666667,8,49,A,2.7,3.5,2.5
7,5,6,1,2.1666666666666665,2.5833333333333335,2.466666666666667,1.3999999999999997,83,57,D,2.2,3.4,3.25
6,3,2,0,2.466666666666667,1.3499999999999999,0.7999999999999999,2.6166666666666667,90,9,H,1.2,6.5,15.0
4,1,-1,-4,1.75,1.5,1.7833333333333332,2.6999999999999997,41,36,A,1.85,3.7,4.1
3,3,1,-3,1.6499999999999997,2.0666666666666664,1.8666666666666665,1.9333333333333333,71,48,D,1.7,3.6,5.25
1,6,-3,1,1.5666666666666664,1.5999999999999999,2.066666666666667,1.366666666666667,77,99,H,2.8,3.75,2.3
3,5,-4,1,1.8166666666666667,1.9666666666666666,1.2166666666666666,2.1999999999999997,49,11,H,1.5,4.75,5.75
4,7,0,7,1.9166666666666667,2.233333333333333,2.35,1.25,63,81,A,4.75,4.5,1.62
1,4,-3,1,1.7499999999999998,1.6333333333333335,1.4000000000000001,1.7166666666666666,43,69,D,3.6,3.7,2.0
4,1,0,-4,1.2666666666666666,1.8499999999999999,2.2333333333333334,1.95,72,70,H,1.57,4.2,5.5
2,7,-1,2,1.6833333333333333,1.2333333333333334,2.4,1.2666666666666666,56,65,H,2.45,3.25,3.0
5,1,2,-5,1.1666666666666667,1.75,1.1,3.0833333333333335,72,4,H,1.6,4.0,5.75
4,1,0,-2,1.6500000000000001,1.6500000000000001,1.5333333333333332,1.8499999999999999,69,2,H,1.6,3.9,5.75
5,9,1,5,2.566666666666667,1.7333333333333334,1.75,1.6666666666666667,81,75,D,2.7,3.2,2.7
6,1,2,-4,3.0500000000000003,1.8666666666666665,2.1166666666666667,2.216666666666667,94,45,H,1.48,4.0,8.0
1,6,-3,2,1.2833333333333334,2.4333333333333336,2.35,1.4000000000000001,68,81,A,3.0,3.3,2.4
3,6,-4,1,1.7833333333333332,1.8999999999999997,1.6500000000000001,2.3000000000000003,51,43,D,2.15,3.2,3.6
1,7,-2,2,1.7,1.1666666666666667,2.433333333333333,1.2833333333333334,50,13,H,2.3,3.1,3.3
6,9,1,6,1.0833333333333333,2.233333333333333,3.9,0.9833333333333334,51,107,H,5.75,5.25,1.45
2,7,-2,4,2.4166666666666665,1.5499999999999998,3.1166666666666667,1.2666666666666666,54,72,A,2.63,3.4,2.63
3,1,-2,-2,1.6833333333333333,2.933333333333333,2.1,1.95,51,57,A,2.05,3.6,3.5
2,7,-1,4,2.0333333333333337,2.85,2.9499999999999997,1.1833333333333333,60,88,D,4.5,3.8,1.75
3,2,-3,-1,1.4000000000000001,2.8666666666666667,2.9166666666666665,1.2833333333333334,6,54,A,3.0,3.1,2.5
6,3,3,-1,1.3499999999999999,2.6833333333333336,1.2333333333333334,1.9833333333333332,54,53,A,1.85,3.3,4.75
6,9,0,5,1.7833333333333334,2.266666666666667,2.25,1.7166666666666668,86,75,D,1.91,3.6,4.0
7,4,5,0,2.1,1.05,2.0833333333333335,2.066666666666667,84,59,H,1.4,5.0,7.0
6,5,0,1,4.016666666666667,1.45,1.3666666666666665,2.533333333333333,107,47,H,1.2,7.0,12.0
5,4,2,1,1.9833333333333334,1.3999999999999997,1.7999999999999998,1.9000000000000001,70,75,H,2.63,3.4,2.6
7,4,4,-1,2.25,1.45,1.0666666666666667,1.7,89,62,H,1.38,4.75,8.5
4,6,0,2,1.7,1.95,1.8166666666666664,2.8166666666666664,39,9,D,2.9,3.2,2.5
1,3,-3,-2,2.533333333333333,2.3833333333333333,1.5,1.4833333333333334,70,80,A,3.7,3.8,1.95
1,6,-4,1,2.4,1.6166666666666665,2.6166666666666667,1.45,49,97,H,5.25,3.3,1.8
9,9,4,6,1.9166666666666667,1.3499999999999999,3.1166666666666667,1.0,84,93,A,3.3,3.25,2.25
1,1,-5,-3,1.1666666666666667,2.433333333333333,2.3166666666666664,1.7166666666666668,2,40,D,2.55,3.1,2.9
3,7,-2,3,1.7166666666666668,1.7666666666666664,2.3833333333333333,0.8833333333333333,62,90,A,5.75,4.1,1.55
4,2,-1,-2,1.5499999999999998,2.216666666666667,1.7166666666666666,1.8499999999999999,11,44,H,2.5,3.0,3.1
6,5,1,2,2.6166666666666667,2.1,1.8666666666666665,1.8833333333333335,65,70,D,2.2,3.4,3.25
1,4,-5,1,1.3333333333333333,3.1833333333333336,2.283333333333333,2.0166666666666666,4,8,H,3.25,3.25,2.25
2,3,-1,-1,1.6833333333333333,2.033333333333333,1.4666666666666666,2.3,61,51,D,2.1,3.4,3.5
7,1,4,-2,1.8333333333333333,2.0833333333333335,1.1500000000000001,1.7333333333333334,76,68,H,1.5,4.33,6.5
5,4,3,2,1.7166666666666668,2.6833333333333336,1.6833333333333333,2.6666666666666665,84,72,D,1.73,4.0,4.5
0,4,-5,0,1.5,2.3000000000000003,1.3333333333333333,1.2166666666666666,45,41,D,2.1,3.0,4.0
4,7,-1,5,1.2833333333333332,2.3000000000000003,2.6666666666666665,1.1500000000000001,44,72,A,3.6,3.3,2.1
5,3,1,0,2.45,1.25,2.466666666666667,1.6500000000000001,58,82,H,2.88,3.25,2.5
4,4,-1,0,2.0833333333333335,1.5999999999999999,2.25,1.45,13,83,D,3.75,3.25,2.1
5,7,1,3,1.3999999999999997,1.7166666666666668,1.9000000000000001,1.5,52,75,A,2.05,3.5,3.5
3,6,-1,1,1.616666666666667,2.1166666666666667,2.2666666666666666,1.5833333333333333,99,52,A,1.6,4.5,5.0
2,6,-1,2,1.0999999999999999,1.4666666666666668,2.8333333333333335,1.6500000000000001,53,105,A,8.0,4.33,1.42
4,3,-1,-1,1.5999999999999999,2.4,1.6666666666666667,1.7666666666666666,8,60,A,2.88,3.25,2.5
2,1,-3,-5,0.75,2.733333333333333,2.0500000000000003,1.8333333333333333,9,52,D,3.0,3.25,2.4
4,1,1,-2,1.9833333333333334,1.1166666666666667,1.9666666666666666,2.3833333333333333,53,54,D,2.25,3.0,3.6
1,3,-3,-1,1.0333333333333334,2.25,1.5999999999999999,1.9333333333333333,47,63,A,2.5,3.25,2.88
7,2,2,-4,1.6500000000000001,1.7000000000000002,0.43333333333333335,2.0833333333333335,79,3,D,1.3,5.5,10.0
1,6,-2,2,1.7666666666666666,2.05,1.5,2.6999999999999997,52,54,H,1.95,3.5,3.8
1,1,-3,-4,2.5,1.5166666666666666,0.8166666666666668,2.716666666666667,8,47,H,1.8,3.5,4.75
1,4,-2,-1,1.9666666666666666,1.5499999999999998,1.5,2.3666666666666667,55,87,A,3.1,3.6,2.2
4,3,0,-3,1.55,3.1,1.5999999999999999,2.8166666666666664,47,6,D,1.8,3.5,4.75
4,4,1,-1,2.8833333333333333,1.6166666666666665,2.2333333333333334,1.4166666666666667,57,14,H,1.95,3.25,4.1
4,1,0,-2,1.6333333333333335,1.8,1.0999999999999999,2.2833333333333337,84,53,A,1.67,3.5,6.0
4,5,0,2,0.7999999999999999,2.15,2.2333333333333334,1.5666666666666667,42,61,D,3.9,3.5,1.95
6,6,2,1,2.1999999999999997,1.3,1.25,2.3833333333333333,83,14,A,1.36,4.75,9.0
3,0,0,-5,2.1999999999999997,2.2333333333333334,1.3333333333333333,2.0999999999999996,75,62,H,1.62,3.9,5.5
6,7,1,3,2.283333333333333,2.3166666666666664,2.1,1.4833333333333332,55,73,H,1.95,3.8,3.5
6,0,3,-3,2.2333333333333334,1.6166666666666665,2.0500000000000003,2.3666666666666667,66,99,H,4.1,4.2,1.75
2,3,-3,0,1.1833333333333333,2.4166666666666665,1.9333333333333333,2.1666666666666665,10,85,D,5.0,4.2,1.62
3,9,-1,6,2.5833333333333335,1.0,2.6833333333333336,1.0999999999999999,97,96,H,3.0,3.1,2.4
2,5,-2,1,1.7166666666666668,1.5999999999999999,1.4000000000000001,1.4500000000000002,53,40,H,1.8,3.4,4.75
5,2,3,-2,1.4833333333333332,2.716666666666667,2.4499999999999997,1.8166666666666667,73,82,H,3.2,3.25,2.3
1,7,-2,6,1.0999999999999999,1.3499999999999999,2.7000000000000006,1.0,68,75,D,2.7,3.1,2.75
1,1,-3,-4,2.233333333333333,1.2666666666666666,0.7999999999999999,2.4833333333333334,41,44,D,2.25,3.0,3.6
7,6,3,2,1.5166666666666666,2.2666666666666666,1.8499999999999999,1.4833333333333334,10,84,A,4.5,3.5,1.85
4,1,0,-4,2.1166666666666667,1.8333333333333333,2.066666666666667,1.4833333333333334,52,46,H,2.25,2.9,3.5
6,4,2,-1,1.5333333333333332,1.9166666666666667,1.9000000000000001,1.6666666666666667,56,8,D,2.1,3.3,3.6
6,6,0,-1,2.816666666666667,1.4833333333333334,4.0,1.6166666666666665,108,110,H,1.95,4.1,3.3
6,4,3,1,1.883333333333333,1.3166666666666667,1.9333333333333333,1.1833333333333333,63,54,H,2.1,3.1,3.9
3,2,-2,-1,1.0666666666666667,2.3,1.2,2.266666666666667,62,62,A,2.35,3.2,3.2
4,4,-1,0,1.9166666666666667,2.6,1.3666666666666665,1.45,59,52,A,2.35,3.4,3.0
5,0,2,-6,2.1166666666666667,2.75,1.8499999999999999,2.5666666666666664,71,70,H,1.8,3.8,4.33
9,9,4,7,1.8333333333333333,1.3166666666666667,2.733333333333334,0.7333333333333334,78,87,H,4.33,3.8,1.8
9,4,4,0,2.65,0.6499999999999999,3.0500000000000003,2.3000000000000003,93,66,H,1.4,4.75,7.5
2,3,-2,-3,1.4166666666666667,1.6833333333333333,1.0,2.8166666666666664,44,7,A,1.95,3.3,4.2
7,7,3,4,1.8666666666666665,1.4500000000000002,2.3166666666666664,1.3499999999999999,76,92,A,3.1,3.6,2.2
4,6,0,2,1.3166666666666667,1.25,1.9833333333333334,1.1500000000000001,40,100,A,6.5,3.75,1.55
3,5,0,1,2.4666666666666663,1.4166666666666667,2.283333333333333,1.0166666666666666,86,80,D,2.63,3.2,2.75
1,2,-2,-3,1.7666666666666666,1.5333333333333332,1.4833333333333334,2.5166666666666666,46,11,A,1.85,3.25,4.75
6,1,2,-2,2.4,1.4166666666666667,1.6833333333333336,1.4666666666666666,96,69,H,1.38,4.5,8.5
6,2,1,-1,2.233333333333333,1.2666666666666666,0.85,1.8,87,43,H,1.53,3.75,7.5
1,5,-3,1,1.7833333333333332,1.9333333333333333,1.55,1.4333333333333333,82,56,H,1.44,4.1,8.5
5,2,2,-1,1.7,1.6833333333333333,2.5,1.0166666666666666,62,42,H,1.6,3.6,6.5
